id,name,naissance,mort,genre,e.date,,,,,,,img-path,prix,prix-id,fond,WP,WD
492,José Sánchez Ron,1949-06-01,,Homme,2015-05-30,,,,,,,file_uploads/ulf_677_José_Manuel_Sánchez_Ron.jpg,,,,https://es.wikipedia.org/wiki/Jos%C3%A9_Manuel_S%C3%A1nchez_Ron,Q5942350
493,José Sánchez Pérez,1882-11-30,1958-11-13,Homme,,,,,,,,,,,,https://es.wikipedia.org/wiki/Jos%C3%A9_Augusto_S%C3%A1nchez_P%C3%A9rez,Q4116859
494,Giorgio de Santillana,1902-05-30,1974-08-06,Homme,1960-02-15,,,,,,,file_uploads/ulf_546_giorgio_de_santillana.JPG,,,,https://en.wikipedia.org/wiki/Giorgio_de_Santillana,Q186194
496,Abraham Schierbeek,1887-01-01,1974-01-01,Homme,,,,,,,,file_uploads/ulf_292_Abraham.Schierbeck.1887-1974.C179.preview.jpg,,,16-2-8,,Q97064234
497,Hans Schimank,1888-03-17,1979-08-25,Homme,,,,,,,,,,,,https://de.wikipedia.org/wiki/Hans_Schimank,Q1582298
498,Olaf Henrik Schmidt,1913-12-12,1996-07-06,Homme,1971-01-11,,,,,,,,,,,,Q29042726
500,Charles Bernard Schmitt,1933-01-01,1986-04-15,Homme,,,,,,,,,,,,https://es.wikipedia.org/wiki/Charles_B._Schmitt,Q5669180
501,Robert Edwin Schofield,1923-01-06,2011-12-30,Homme,1965-06-26,,,,,,,,,,,https://fr.wikipedia.org/wiki/Robert_E._Schofield,Q56523465
502,William Schopfer,1900-08-05,1962-06-19,Homme,1957-09-11,,,,,,,file_uploads/ulf_525_William_Schopfer.jpg,,,,,Q17194423
503,Matthias Schramm,1928-01-01,2005-01-01,Homme,,,,,,,,,,,,https://de.wikipedia.org/wiki/Matthias_Schramm_(Wissenschaftshistoriker),Q72833385
504,Wilfried Schröder,1941-10-08,2011-12-04,Homme,,,,,,,,,,,,,Q94893013
506,Julius Schuster,1886-01-01,1949-01-01,Homme,,,,,,,,,,,,https://de.wikipedia.org/wiki/Julius_Schuster_(Botaniker),Q6457504
507,Joseph Scott,1892-01-01,1971-01-01,Homme,,,,,,,,,Prix Nobel,9569,,,Q115527165
508,Emilio Segrè,1905-01-02,1989-04-22,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/41/Segre.jpg,,,,https://fr.wikipedia.org/wiki/Emilio_Segr%C3%A8,Q173028
509,Abraham Seidenberg,1916-02-06,1988-03-05,Homme,,,,,,,,file_uploads/ulf_658_Abraham_Seidenberg.jpg,,,,https://en.wikipedia.org/wiki/Abraham_Seidenberg,Q330593
510,Leonid Blâher,1900-10-16,1987-01-01,Homme,1966-10-15,,,,,,,file_uploads/ulf_557_Blâher.png,,,,https://fr.wikipedia.org/wiki/Leonid_Bl%C3%AFakher,Q23655178
511,Miguel Selga,1879-01-01,1956-04-23,Homme,,,,,,,,,,,,,Q17301202
512,Michel Serres,1930-01-09,2019-01-06,Homme,,,,,,,,file_uploads/ulf_533_Michel_Serres.JPG,,,,https://fr.wikipedia.org/wiki/Michel_Serres,Q364456
513,Otto Seydl,1884-05-05,1959-02-15,Homme,,,,,,,,,,,,,Q58199361
514,Richard Shryock,1893-03-29,1972-01-02,Homme,1956-07-16,,,,,,,file_uploads/ulf_253_Richard.Harrison.Shryock.1893-1972.C159-E081.preview.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Richard_Harrison_Shryock,Q2149716
515,Iosif Štokalo,1897-11-16,1987-05-01,Homme,,,,,,,,file_uploads/ulf_560_Štokalo.jpg,,,,https://en.wikipedia.org/wiki/Josif_Shtokalo,Q6290799
516,Semen Šuhardin,1917-01-01,1980-01-01,Homme,1967-12-24,,,,,,,,,,,,Q68918524
517,Kripa Shukla,1918-01-01,2007-01-01,Homme,1999-05-05,,,,,,,,,,,https://en.wikipedia.org/wiki/Kripa_Shankar_Shukla,Q120833112
518,Carl Siegel,1896-12-31,1981-04-04,Homme,,,,,,,,file_uploads/ulf_538_Carl_Ludwig_Siegel.jpeg,,,,https://fr.wikipedia.org/wiki/Carl_Siegel,Q61721
520,Gérard Simon,1931-01-21,2009-06-22,Homme,1999-05-05,,,,,,,file_uploads/ulf_692_Simon.jpg,,,,https://fr.wikipedia.org/wiki/G%C3%A9rard_Simon_(historien),Q3124306
521,Marie Boas Hall,1919-10-18,2009-02-23,Femme,1966-10-15,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Marie_Boas_Hall,Q527805
522,Avaresh Singh,1901-01-01,1954-10-07,Homme,,,,,,,,,,,,https://en.wikipedia.org/wiki/Avadhesh_Narayan_Singh,Q29180923
523,Nathan Sivin,1931-11-05,2023-06-24,Homme,1991-01-30,,,,,,,,,,,https://fr.wikipedia.org/wiki/Nathan_Sivin,Q335192
524,Raleigh Skelton,1906-12-21,1970-07-12,Homme,,,,,,,,,,,,,Q7286887
525,Paulius Slav?nas,1901-07-21,1991-02-24,Homme,,,,,,,,file_uploads/ulf_554_paulius_slavenas.jpg,,,,https://lt.wikipedia.org/wiki/Paulius_Slav%C4%97nas,Q4422862
527,Cyril Smith,1903-04-10,1992-08-25,Homme,1963-06-26,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Cyril_S_Smith.jpg,,,,,Q4424880
528,Josef Smolka,1939-03-22,2020-01-06,Homme,1971-01-11,,,,,,,,,,,,Q3505684
529,Samuil Sobol,1893-08-25,1960-12-01,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Samuel_Sobol,Q19217840
530,U?rij Solovev,1924-09-30,2005-01-01,Homme,,,,,,,,,,,,,Q4428089
532,Paul Bockstaele,1920-07-02,2009-03-08,Homme,1988-11-09,,,,,,,,,,,,Q3087839
533,Pierre Speziali,1913-01-01,1995-01-01,Homme,,,,,,,,,,,,,Q55770597
534,Otto Spiess,1878-01-03,1966-02-14,Homme,1957-09-11,,,,,,,,,,,https://fr.wikipedia.org/w/index.php?title=Otto_Spiess&action=history,Q1644048
535,Evangelos Stamatis,1898-01-01,1990-01-01,Homme,,,,,,,,,,,,,Q94906686
536,Jerry Stannard,1926-01-01,1988-01-01,Homme,,,,,,,,,,,,,Q68914258
537,Henry Ernest Stapleton,1878-05-03,1962-02-12,Homme,1955-07-15,,,,,,,file_uploads/ulf_294_Henry.Ernest.Stapleton.1878-1962.C030-E078.preview.jpg,,,,https://en.wikipedia.org/wiki/Henry_Ernest_Stapleton,Q112666210
538,Robert Steele,1860-05-30,1944-03-27,Homme,1928-12-26,,,,,,,,,,,https://en.wikipedia.org/wiki/Robert_Steele_(medievalist),Q15432539
539,Michael Stephanides,1868-11-08,1957-11-25,Homme,1930-02-15,,,,,,,file_uploads/ulf_670_Michael_K._Stefanidis.png,,,,https://en.wikipedia.org/wiki/Michael_K._Stefanidis,Q12881128
540,Johannes Steudel,1901-09-03,1973-05-31,Homme,,,,,,,,,,,,,Q1628913
541,Bernhard Sticker,1906-02-08,1977-08-30,Homme,1974-02-18,,,,,,,,,,,,Q104742
542,Georg Sticker,1860-04-18,1960-08-28,Homme,,,,,,,,file_uploads/ulf_609_Georg.Sticker.jpg,,,,https://de.wikipedia.org/wiki/Georg_Sticker,Q1262360
545,Dirk Jan Struik,1894-09-30,2000-10-21,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f6/Professor_Dirk_Jan_Struik%2C_1952.jpg,Prix Kenneth O. May,10124,,,Q932815
546,Franz Strunz,1875-11-15,1953-03-28,Homme,,,,,,,,file_uploads/ulf_697_Franz_Strunz.jpg,,,,https://de.wikipedia.org/wiki/Franz_Strunz,Q23671507
548,Frantisek Karel Studnicka,1870-11-25,1955-02-08,Homme,,,,,,,,file_uploads/ulf_610_Frantisek.Karel.Studnicka.jpg|file_uploads/ulf_611_František_Karel_Studni?ka_2.jpg,,,,https://pl.wikipedia.org/wiki/Franti%C5%A1ek_Karel_Studni%C4%8Dka,Q9263368
550,Paavo Suomalainen,1907-10-28,1976-10-16,Homme,,,,,,,,file_uploads/ulf_659_Paavo.jpg,,,17.6.14,https://en.wikipedia.org/wiki/Paavo_Suomalainen,Q11886323
551,Noel Swerdlow,1941-09-09,2021-07-24,Homme,2005-12-28,,,,,,,,,,,https://fr.wikipedia.org/wiki/Noel_Swerdlow,Q1995380
552,Ferenc Szabadváry,1923-01-09,2006-05-21,Homme,,,,,,,,,Dexter,10125,,https://es.wikipedia.org/wiki/Ferenc_Szabadv%C3%A1ry,Q1293257
553,Árpád Szabó,1913-10-16,2001-09-13,Homme,,,,,,,,,,,,https://hu.wikipedia.org/wiki/Szab%C3%B3_%C3%81rp%C3%A1d_(klasszika-filol%C3%B3gus),Q252405
554,Olszewicz Boles?aw,1893-05-01,1972-01-24,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Olszewicz%2C_Boleslaw_%28cropped%29.JPG,,,,https://pl.wikipedia.org/wiki/Boles%C5%82aw_Olszewicz,Q9176846
555,Zoltán Sz?kefalvy-Nagy,1916-09-05,1980-08-11,Homme,,,,,,,,,,,,,Q20478701
556,Wladyslaw Szumowski,1875-03-26,1954-05-04,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d7/W%C5%82adys%C5%82aw_Szumowski.jpg,,,,,Q57264799
557,Minoru Tanaka,1907-08-26,1978-09-14,Homme,,,,,,,,,,,,https://ja.wikipedia.org/wiki/%E7%94%B0%E4%B8%AD%E5%AE%9F_(%E7%A7%91%E5%AD%A6%E5%8F%B2%E5%AE%B6),Q112136197
558,Marie Tannery,1862-11-27,1945-01-28,Femme,,,,,,,,,,,,,Q59629584
559,Frank Sherwood Taylor,1897-01-01,1956-05-01,Homme,,,,,,,,,,,17-6-6,,Q5424045
561,Francisco Gomes Texeira,1851-01-28,1933-02-08,Homme,,,,,,,,file_uploads/ulf_590_Francisco.Gomes.Teixeira.jpg,,,,https://fr.wikipedia.org/wiki/Francisco_Gomes_Teixeira,Q3815565
562,Owsei Temkin,1902-06-10,2002-07-18,Homme,1958-08-21,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6e/Owsei_Temkin_%281929%29.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Owsei_Temkin,Q75312
566,Valeriu Bologa,1892-11-26,1971-10-30,Homme,1938-06-03,,,,,,,file_uploads/ulf_587_Valeriu.Lucian.Bologa.jpg|file_uploads/ulf_227_Valeriu_Bologa.jpg,,,,https://de.wikipedia.org/wiki/Valeriu_Lucian_Bologa,Q12734526
567,Ernst Teves,1913-11-01,1981-06-14,Homme,,,,,,,,,,,18.1.12,,Q89925617
568,Lujo Thaller,1905-03-05,1905-05-02,Homme,,,,,,,,file_uploads/ulf_299_Lujo.Thaller.1891-1951.C115.preview.jpg,,,,,Q110223343
569,Jean Theodoridès,1926-11-06,1999-12-27,Homme,1969-12-01,,,,,,,,,,,https://fr.wikipedia.org/wiki/Jean_Th%C3%A9odorid%C3%A8s,Q3174800
570,D'Arcy Wentworth Thompson,1860-02-05,1948-06-21,Homme,1947-03-06,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/cb/D%27Arcy_Wenthworth_Thompson.jpg,,,,https://fr.wikipedia.org/wiki/D%27Arcy_Wentworth_Thompson_(1860-1948),Q739438
572,Lynn Thorndike,1882-07-24,1965-12-28,Homme,1928-08-17,,,,,,,file_uploads/ulf_544_Lynn_Thorndike.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Lynn_Thorndike,Q357483
573,François Thureau-Dangin,1872-03-01,1944-01-24,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/65/Thureau-dangin.jpg,,,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Thureau-Dangin,Q1352388
574,Anne Tihon,1944-01-01,,Femme,2002-05-28,,,,,,,,,,,https://en.wikipedia.org/wiki/Anne_Tihon,Q55627640
577,Ettore Bortolotti,1866-06-03,1947-02-17,Homme,1936-10-02,,,,,,,file_uploads/ulf_588_Ettore.Bortolotti.jpg,,,7.1.2,https://fr.wikipedia.org/wiki/Ettore_Bortolotti,Q1371855
578,Marie-Antoinette Tonnelat,1912-05-03,1980-03-12,Femme,1974-02-18,,,,,,,file_uploads/ulf_374_Marie-Antoinette_Tonnelat_01.jpg,,,,https://fr.wikipedia.org/wiki/Marie-Antoinette_Tonnelat,Q3291558
579,Maurizio Torrini,1942-11-19,2019-05-22,Homme,,,,,,,,,,,,,Q27999693
580,Imre Toth,1921-12-26,2010-11-05,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Imre_T%C3%B3th_(philosophe),Q558715
581,Jean-Joseph Tricot-Royer,1875-10-20,1951-01-01,Homme,,,,,,,,file_uploads/ulf_699_tricot-royer.jpg,Légion d'honneur,10160,,,Q97767576
582,Johannes Tropfke,1866-10-14,1939-10-11,Homme,1938-06-03,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/JohannesTropfkePortrait.jpg,,,,,Q103468
583,Clifford Truesdell,1919-02-18,2000-01-14,Homme,,,,,,,,file_uploads/ulf_671_Clifford_Truesdell.jpg,,,18.3.10,https://fr.wikipedia.org/wiki/Clifford_Truesdell,Q950146
584,Alexander Tschirsch,1856-10-17,1939-02-12,Homme,,,,,,,,file_uploads/ulf_612_Alexander_Tschirch.jpg|file_uploads/ulf_613_Alexander.Tschirsch.jpg,,,,https://en.wikipedia.org/wiki/Alexander_Tschirch,Q75096
585,Gérard Turner,1926-01-22,2012-07-19,Homme,1999-05-05,,,,,,,,,,,,Q70733815
586,Guido Ucelli di Nemi,1885-08-25,1964-08-23,Homme,1958-08-21,,,,,,,,,,,https://it.wikipedia.org/wiki/Guido_Ucelli,Q3779489
587,Edgar Underwood,1899-01-01,1980-06-03,Homme,,,,,,,,file_uploads/ulf_578_Underwood.jpg,,,,,Q27490425
588,Pedro Bosch Gimpera,1891-03-22,1974-09-10,Homme,,,,,,,,file_uploads/ulf_530_Pere_Bosch-Gimpera.jpg,,,,,Q965486
589,Ahmed Süheyl Unver,1898-02-17,1986-02-14,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/tr/c/c5/S%C3%BCheyl_%C3%9Cnver.jpg,,,,https://tr.wikipedia.org/wiki/S%C3%BCheyl_%C3%9Cnver,Q4475622
590,George Urdang,1882-06-13,1960-08-05,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/George_Urdang.jpg,,,,,Q28976436
591,Georg Uschmann,1913-10-18,1986-09-13,Homme,,,,,,,,,,,,,Q15906550
592,Giovanni Vacca,1872-11-18,1953-06-01,Homme,,,,,,,,file_uploads/ulf_614_Giovanni.Vacca.jpg,,,,https://fr.wikipedia.org/wiki/Giovanni_Vacca,Q1394744
593,Éva Vámos,1950-05-22,2015-07-25,Femme,2010-04-12,,,,,,,,,,,,Q21065215
594,Johanna Van Cittert-Eymers,1903-06-19,1988-10-22,Femme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/ff/Portret_van_mw._dr._J.G._van_Cittert-Eymers._1963.jpg,,,,https://en.wikipedia.org/wiki/Johanna_Geertruida_van_Cittert-Eymers,Q2929162
595,Baudouin Van Den Abeele,1961-01-01,,Homme,2016-12-17,,,,,,,,Prix des jeunes historiens,9567,,,Q55950426
596,Bartel Van Der Waerden,1903-02-02,1996-01-12,Homme,,,,,,,,file_uploads/ulf_674_Waerden.jpg,,,,https://fr.wikipedia.org/wiki/Bartel_Leendert_van_der_Waerden,Q287097
597,Walter Van Wijk,1887-01-23,1961-11-14,Homme,,,,,,,,,,,,https://nl.wikipedia.org/wiki/Walter_van_Wijk,Q1967335
598,Geert Vanpaemel,1955-01-01,,Homme,,,,,,,,,,,,,Q55624784
599,Carl Boyer,1906-03-11,1976-04-26,Homme,1961-02-20,,,,,,,file_uploads/ulf_655_Carl_Benjamin_Boyer.png,,,,https://fr.wikipedia.org/wiki/Carl_Benjamin_Boyer,Q983561
600,Fernando de Vasconcelos,1874-03-26,1944-02-11,Homme,1935-04-03,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6a/Fernando_de_Almeida_Loureiro_e_Vasconcelos_%28Arquivo_Hist%C3%B3rico_Parlamentar%29.png,,,,https://pt.wikipedia.org/wiki/Fernando_de_Almeida_Loureiro_e_Vasconcelos,Q23778036
603,Francisco Vera,1888-02-26,1967-07-31,Homme,,,,,,,,"file_uploads/ulf_394_1925-11-10,_El_Liberal,_Francisco_Vera,_Ángel_de_La_Fuente.jpg",,,,https://es.wikipedia.org/wiki/Francisco_Vera_Fern%C3%A1ndez_de_C%C3%B3rdoba,Q19704252
604,Frans Verdoorn,1906-07-24,,Homme,1947-03-06,,,,,,,,,,,https://es.wikipedia.org/wiki/Frans_Verdoorn,Q5657736
605,Pedro Vitorino,1882-01-20,1944-10-01,Homme,,,,,,,,"file_uploads/ulf_395_Pedro_Vitorino_by_Armando_de_Basto,_oil_on_canvas_-_Museu_Nacional_de_Soares_dos_Reis_-_Porto,_Portugal_-_DSC00727.jpg",,,,,Q94628893
606,Waldemar Voisé,1920-07-18,1995-01-01,Homme,1974-02-18,,,,,,,,,,,https://pl.wikipedia.org/wiki/Waldemar_Vois%C3%A9,Q68918750
608,Cornelis de Waard,1879-08-19,1963-06-05,Homme,,,,,,,,file_uploads/ulf_672_Waard.jpg,,,,https://fr.wikipedia.org/wiki/Cornelis_de_Waard,Q2997497
609,Ling Wang,1918-12-23,1994-06-26,Homme,1947-03-06,,,,,,,,,,19.1.2,https://en.wikipedia.org/wiki/Wang_Ling_(historian),Q7967543
610,Wouter Win Elie Bracke,1965-01-06,,Homme,,,,,,,,,,,,,Q111252055
611,Masao Watanabe,1920-06-07,2005-05-04,Homme,,,,,,,,,,,,https://ja.wikipedia.org/wiki/%E6%B8%A1%E8%BE%BA%E6%AD%A3%E9%9B%84,Q11562355
612,André Weil,1906-06-05,1998-06-08,Homme,1991-01-30,,,,,,,file_uploads/ulf_396_André_Weil_cropped.jpg,,,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Weil,Q323232
613,Henry Welch,1850-08-04,1905-04-17,Homme,,,,,,,,file_uploads/ulf_397_William_Henry_Welch_2.jpg,,,,https://fr.wikipedia.org/wiki/William_Welch,Q174743
614,Max Wellmann,1863-03-15,1933-09-10,Homme,1930-02-15,,,,,,,,,,,https://de.wikipedia.org/wiki/Max_Wellmann,Q1913599
615,Richard Samuel Westfall,1924-04-22,1996-08-21,Homme,1930-02-15,,,,,,,,Médaille Sarton,10084,,,Q1074715
616,Lynn Townsend  Jr White,1907-04-29,1987-03-30,Homme,1971-01-11,,,,,,,,,,,"https://fr.wikipedia.org/wiki/Lynn_Townsend_White,_jr",Q983820
617, Whiteside,1932-07-23,2008-04-22,Homme,,,,,,,,file_uploads/ulf_654_Whiteside.PNG,Médaille Koyré|Médaille Sarton,9568|10084,,https://en.wikipedia.org/wiki/Tom_Whiteside,Q1200127
618,Magda Whitrow,1914-06-06,2011-02-01,Femme,,,,,,,,,,,,,Q68916576
619,Gerald Whitrow,1912-09-06,2000-02-06,Homme,1966-10-15,,,,,,,file_uploads/ulf_398_GJWhitrowSktch.jpg,,,,https://fr.wikipedia.org/wiki/Gerald_James_Whitrow,Q3710220
620,Gweneth Whitteridge,1910-10-20,1993-03-09,Femme,,,,,,,,,,,,,Q55418927
621,Paolo Brenni,1954-03-20,2021-04-12,Homme,,,,,,,,,,,,,Q117288194
622,Heinrich Wieleitner,1874-12-31,1931-12-27,Homme,1929-05-21,,,,,,,file_uploads/ulf_307_Heinrich.Wieleitner.1874-1931.C019-E023.preview.jpg,,,,,Q101688
623,William Wightman,1899-04-06,,Homme,1961-02-20,,,,,,,,,,,https://fr.wikipedia.org/wiki/William_Wightman,Q55990337
624,James Wilkie,1906-02-14,1982-04-14,Homme,,,,,,,,,,,,,Q52406856
625,L. Williams,1927-08-09,2015-08-02,Homme,1971-01-11,,,,,,,,,,,https://fr.wikipedia.org/wiki/L._Pearce_Williams,Q6456593
626,Curtis A. Wilson,1921-04-08,2012-08-23,Homme,1986-11-30,,,,,,,,,,,,Q110089469
627,Leonard Wilson,1906-01-01,1998-01-01,Homme,,,,,,,,,,,,,Q21612780
628,Eduard Winter,1905-03-10,1982-03-03,Homme,1968-08-21,,,,,,,,,,,https://de.wikipedia.org/wiki/Eduard_Winter,Q87073
630,Dirk Wittop Koning,1911-01-01,2001-12-25,Homme,,,,,,,,file_uploads/ulf_707_Wittop_Koning.jpg,,,,,Q94509089
631,Kenneth Wong,,,Homme,1966-10-15,,,,,,,,,,,,Q82836223
632,Alain Brieux,1922-08-05,1985-10-13,Homme,,,,,,,,file_uploads/ulf_481_Alain_Brieux.jpg,,,,https://fr.wikipedia.org/wiki/Alain_Brieux,Q104178312
633,Ming Wong,1926-03-31,1989-01-27,Homme,,,,,,,,,,,19.3.2,,Q109811257
634,Harry Woolf,1923-12-08,2003-06-01,Homme,1971-01-11,,,,,,,file_uploads/ulf_713_Harry Woolf.jpg,,,,https://en.wikipedia.org/wiki/Harry_Woolf_(historian),Q2655250
635,John Wright,1891-11-30,1969-03-24,Homme,,,,,,,,file_uploads/ulf_616_John.Kirtland.Wright.jpg,,,,https://fr.wikipedia.org/wiki/John_Kirtland_Wright,Q6243229
636,Adam Wrzosek,1875-06-05,1965-02-26,Homme,,,,,,,,file_uploads/ulf_401_Adam_Wrzosek.jpg,,,,,Q9140524
637,Lien-Teh Wu,1879-10-03,1960-01-21,Homme,,,,,,,,file_uploads/ulf_402_Wu_Lien-teh_-_c._1910–1915.jpg,,,,,Q1036871
638,Hans Wußing,1927-10-15,2011-04-26,Homme,1981-03-20,,,,,,,file_uploads/ulf_252_hans-wussing.preview.jpg,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Hans_Wussing,Q91385
639,Zezong Xi,1927-06-06,2008-12-27,Homme,1993-10-09,,,,,,,,,,,https://en.wikipedia.org/wiki/Xi_Zezong,Q2357108
640,Kiyosi Yabuuti,1906-12-02,2000-02-06,Homme,1965-06-26,,,,,,,file_uploads/ulf_710_Yabuuti.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Yabuuchi_Kiyoshi,Q1531946
641,Suketoshi Yajima,1903-02-05,1995-12-08,Homme,1958-08-21,,,,,,,file_uploads/ulf_309_Suketoshi.Yajima.1902-1995.C177-E102.preview.jpg,,,,,Q11584075
643,Janet Browne,1950-03-30,2005-12-28,Femme,2010-12-04,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/66/Janet_Browne%2C_HSS_2008.jpg,,,,https://fr.wikipedia.org/wiki/Janet_Browne,Q6153222
644,Mitukuni Yoshida,1905-04-04,1905-06-13,Homme,,,,,,,,,,,,https://ja.wikipedia.org/wiki/%E5%90%89%E7%94%B0%E5%85%89%E9%82%A6,Q11413608
645,Francesco Zagar,1900-11-30,1976-02-17,Homme,,,,,,,,file_uploads/ulf_403_Prof_Francesco_Zagar.jpg,,,,https://it.wikipedia.org/wiki/Francesco_Zagar,Q17614733
646,Bruno Zanobio,1926-09-13,2015-07-16,Homme,,,,,,,,file_uploads/ulf_404_Bruno_Zanobio.jpg,,,,https://it.wikipedia.org/wiki/Bruno_Zanobio,Q22003304
647,Rudolph Zaunick,1893-08-26,1967-11-13,Homme,1963-12-13,,,,,,,file_uploads/ulf_548_Zaunick.jpeg,,,,https://de.wikipedia.org/wiki/Rudolph_Zaunick,Q2174498
648,Lev Zenkevi?,1889-04-06,1970-06-20,Homme,,,,,,,,file_uploads/ulf_551_Zenkevich.jpg,,,,https://ro.wikipedia.org/wiki/Lev_Zenkevici,Q4191413
650,Ernst Zinner,1886-02-02,1970-08-30,Homme,1961-02-20,,,,,,,file_uploads/ulf_310_Ernst.Zinner.1886-1970.C038-E117.preview.jpg,,,,https://fr.wikipedia.org/wiki/Ernst_Zinner,Q70292
651,Conway Zirkle,1895-10-28,1972-03-28,Homme,,,,,,,,,,,,https://en.wikipedia.org/wiki/Conway_Zirkle,Q16515008
652,Vasilij Zubov,1900-01-08,1963-08-04,Homme,1960-02-15,,,,,,,file_uploads/ulf_555_Pavlovi?.jpg,Médaille Sarton,10084,,https://en.wikipedia.org/wiki/Vasily_Zubov,Q2552118
653,John Berggren,,,Homme,,,,,,,,,,,,,Q124310774
654,Evert M. Bruins,1909-04-01,1990-11-20,Homme,1971-11-01,,,,,,,,,,,,Q20859115
655,Stephen Brush,1935-12-02,,Homme,2005-12-28,,,,,,,,,,,,Q1763302
656,Jed Buchwald,1949-04-25,,Homme,1995-02-02,,,,,,,file_uploads/ulf_406_Cropped_-_Jed_Buchwald_-_Bacon_Prize_introduction_2009.jpg,,,,https://fr.wikipedia.org/wiki/Jed_Z._Buchwald,Q1030769
657,David Cassidy,1945-01-01,,Homme,,,,,,,,,,,,,Q1173893
658,Harold Cook,1952-01-01,,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Harold_J._Cook,Q5660339
659,Angela Creager,1963-01-01,,Femme,,,,,,,,file_uploads/ulf_407_640px-Angela_Creager_CHF-Synthesis-Lecture-013_2014.jpg,,,,https://fr.wikipedia.org/wiki/Angela_Creager,Q20745375
660,Joseph Warren Dauben,1944-12-29,,Homme,1991-01-30,,,,,,,file_uploads/ulf_408_Joseph_Dauben_en_1989_(IHCM).jpg,,,,https://fr.wikipedia.org/wiki/Joseph_Dauben,Q1708166
661,Peter Dear,1958-03-03,,Homme,,,,,,,,,,,,,Q20429301
662,Bruce Stansfield Eastwood,1938-01-01,,Homme,2007-01-12,,,,,,,,,,9.1.1,,Q107337382
663,Mordechai Feingold,1951-08-25,,Homme,,,,,,,,,,,,,Q80131050
664,Peter Galison,1955-01-01,,Homme,2005-12-28,,,,,,,"file_uploads/ulf_409_Peter_Galison,_HSS_2007.jpg",,,,https://fr.wikipedia.org/wiki/Peter_Galison,Q444025
665,Léon Brunschvicg,1869-10-11,1944-01-18,Homme,1936-02-10,,,,,,,,,,,https://fr.wikipedia.org/wiki/L%C3%A9on_Brunschvicg,Q951066
666,Bernard Goldstein,1938-01-29,,Homme,1986-11-30,,,,,,,,,,,https://fr.wikipedia.org/wiki/Bernard_R._Goldstein,Q4893562
667,Loren R. Graham,1933-06-29,1984-09-11,Homme,,,,,,,,,,,,https://en.wikipedia.org/wiki/Loren_Graham,Q1972782
668,Frederick Gregory,1942-01-01,,Homme,,,,,,,,file_uploads/ulf_698_Gregory.jpg,,,,https://fr.wikipedia.org/wiki/Frederick_Gregory_(historien),Q107232557
669,Anita Guerrini,1953-01-01,2015-05-30,Femme,,,,,,,,file_uploads/ulf_410_Anita_Guerrini.jpg,,,,https://fr.wikipedia.org/wiki/Anita_Guerrini,Q68566178
670,Thomas Hankins,1933-09-09,,Homme,,,,,,,,,Médaille Sarton,10084,,https://de.wikipedia.org/wiki/Thomas_L._Hankins,Q15446686
671,John Heilbron,1934-03-17,2023-05-11,Homme,1997-05-28,,,,,,,,Médaille Sarton|Médaille Koyré,10084|9568,,https://fr.wikipedia.org/wiki/John_L._Heilbron,Q1700413
672,Myles W. Jackson,1905-05-17,2012-07-12,Homme,,,,,,,,,,,,,Q6947679
673,Michel Janssen,1960-01-01,,Homme,,,,,,,,,,,,,Q112493816
674,Daniel Kevles,1939-02-03,,Homme,2010-04-12,,,,,,,"file_uploads/ulf_411_Daniel_J._Kevles,_HSS_2007.jpg",Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Daniel_Kevles,Q5217796
675,Diana Kormos-Buchwald,1956-05-22,2015-05-30,Femme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Diana_Kormos-Buchwald,Q1208850
676,Eric John Aiton,1920-08-09,1991-02-22,Homme,,,,,,,,file_uploads/ulf_703_Aiton.jpg,,,,,Q29212036
